,customer_id,type_of_customer
342,2735,Big Family
343,2711,Big Family
344,16598,Big Family
345,39467,Big Family
346,33166,Big Family
347,22306,Big Family
348,35238,Big Family
349,20199,Big Family
350,14595,Big Family
351,16205,Big Family
352,4335,Big Family
353,4357,Big Family
354,10632,Big Family
355,16870,Big Family
356,35662,Big Family
357,792,Big Family
358,7915,Big Family
359,4722,Big Family
360,2040,Big Family
361,37640,Big Family
362,29883,Big Family
363,12086,Big Family
364,36603,Big Family
365,37435,Big Family
366,35155,Big Family
367,28797,Big Family
368,27393,Big Family
369,13815,Big Family
370,15976,Big Family
371,14085,Big Family
372,6176,Big Family
373,27678,Big Family
374,36234,Big Family
375,27418,Big Family
376,7731,Big Family
377,29562,Big Family
378,8733,Big Family
379,35225,Big Family
380,7003,Big Family
381,11662,Big Family
382,34285,Big Family
383,775,Big Family
384,16831,Big Family
385,28481,Big Family
386,38202,Big Family
387,23502,Big Family
388,5036,Big Family
389,11291,Big Family
390,12881,Big Family
391,39362,Big Family
392,32345,Big Family
393,25612,Big Family
394,1021,Big Family
395,11616,Big Family
396,27149,Big Family
397,117,Big Family
398,6836,Big Family
399,28122,Big Family
400,1832,Big Family
401,26363,Big Family
402,13242,Big Family
403,9544,Big Family
404,12867,Big Family
405,10976,Big Family
406,31123,Big Family
407,25713,Big Family
408,38981,Big Family
409,30723,Big Family
410,7352,Big Family
411,21720,Big Family
412,28515,Big Family
413,36441,Big Family
414,35541,Big Family
415,7586,Big Family
416,941,Big Family
417,25697,Big Family
418,23044,Big Family
419,3649,Big Family
420,19802,Big Family
421,27316,Big Family
422,25994,Big Family
423,10548,Big Family
424,11384,Big Family
425,2308,Big Family
426,26901,Big Family
427,30502,Big Family
428,34528,Big Family
429,16149,Big Family
430,35457,Big Family
431,8755,Big Family
432,7214,Big Family
433,15033,Big Family
434,39009,Big Family
435,15324,Big Family
436,12940,Big Family
437,21678,Big Family
438,19360,Big Family
439,19204,Big Family
440,14089,Big Family
441,28336,Big Family
442,13636,Big Family
443,13457,Big Family
444,21998,Big Family
445,27107,Big Family
446,15779,Big Family
447,29353,Big Family
448,26931,Big Family
449,29032,Big Family
450,35751,Big Family
451,5952,Big Family
452,18506,Big Family
453,26150,Big Family
454,30626,Big Family
455,21003,Big Family
456,37695,Big Family
457,23202,Big Family
458,8418,Big Family
459,6579,Big Family
460,28240,Big Family
461,10416,Big Family
462,4461,Big Family
463,35576,Big Family
464,223,Big Family
465,12272,Big Family
466,17550,Big Family
467,35504,Big Family
468,13376,Big Family
469,32516,Big Family
470,22405,Big Family
471,13284,Big Family
472,33319,Big Family
473,9355,Big Family
474,4987,Big Family
475,2649,Big Family
476,39536,Big Family
477,34647,Big Family
478,16576,Big Family
479,5972,Big Family
480,1122,Big Family
481,17553,Big Family
482,13323,Big Family
483,31360,Big Family
484,26119,Big Family
485,7123,Big Family
486,11316,Big Family
487,7926,Big Family
488,10902,Big Family
489,19822,Big Family
490,2006,Big Family
491,3588,Big Family
492,2586,Big Family
493,21637,Big Family
494,6898,Big Family
495,15574,Big Family
496,3806,Big Family
497,26487,Big Family
498,25848,Big Family
499,34184,Big Family
500,13503,Big Family
501,9573,Big Family
502,2411,Big Family
503,25573,Big Family
504,11075,Big Family
505,25083,Big Family
506,10170,Big Family
507,31228,Big Family
508,15351,Big Family
509,26430,Big Family
510,35073,Big Family
511,13210,Big Family
512,25800,Big Family
513,35921,Big Family
514,6738,Big Family
515,33439,Big Family
516,9319,Big Family
517,8585,Big Family
518,5963,Big Family
519,14673,Big Family
520,27052,Big Family
521,14611,Big Family
522,17399,Big Family
523,29066,Big Family
524,39363,Big Family
525,7758,Big Family
526,32901,Big Family
527,12854,Big Family
528,15440,Big Family
529,2569,Big Family
530,22220,Big Family
531,22741,Big Family
532,36746,Big Family
533,17359,Big Family
534,29552,Big Family
535,5916,Big Family
536,25709,Big Family
537,7660,Big Family
538,39580,Big Family
539,39340,Big Family
540,39620,Big Family
541,39822,Big Family
542,5388,Big Family
543,21554,Big Family
544,31987,Big Family
545,15737,Big Family
546,38531,Big Family
547,16203,Big Family
548,36466,Big Family
549,18272,Big Family
550,22527,Big Family
551,13577,Big Family
552,27330,Big Family
553,30158,Big Family
554,7357,Big Family
555,8612,Big Family
556,29432,Big Family
557,25661,Big Family
558,37831,Big Family
559,11708,Big Family
560,12893,Big Family
561,32885,Big Family
562,1067,Big Family
563,7550,Big Family
564,22366,Big Family
565,20614,Big Family
566,17078,Big Family
567,16900,Big Family
568,15966,Big Family
569,10790,Big Family
570,1914,Big Family
571,11547,Big Family
572,2891,Big Family
573,39120,Big Family
574,30692,Big Family
575,5200,Big Family
576,6747,Big Family
577,14021,Big Family
578,38180,Big Family
579,14475,Big Family
580,35482,Big Family
581,17265,Big Family
582,4596,Big Family
583,30468,Big Family
584,9737,Big Family
585,39729,Big Family
586,11866,Big Family
587,15592,Big Family
588,27394,Big Family
589,10121,Big Family
590,7173,Big Family
591,22290,Big Family
592,34994,Big Family
593,26439,Big Family
594,8434,Big Family
595,19106,Big Family
596,32604,Big Family
597,10653,Big Family
598,20142,Big Family
599,20482,Big Family
600,38477,Big Family
601,9673,Big Family
602,19665,Big Family
603,35893,Big Family
604,26991,Big Family
605,36863,Big Family
606,35902,Big Family
607,16195,Big Family
608,26869,Big Family
609,21496,Big Family
610,33399,Big Family
611,28021,Big Family
612,3209,Big Family
613,27592,Big Family
614,19663,Big Family
615,2155,Big Family
616,39343,Big Family
617,37720,Big Family
618,39824,Big Family
619,8686,Big Family
620,23229,Big Family
621,31434,Big Family
622,13626,Big Family
623,5250,Big Family
624,34093,Big Family
625,30289,Big Family
626,31489,Big Family
627,35956,Big Family
628,7493,Big Family
629,27783,Big Family
630,13462,Big Family
631,9445,Big Family
632,9229,Big Family
633,26518,Big Family
634,25781,Big Family
635,36196,Big Family
636,7340,Big Family
637,3434,Big Family
638,6024,Big Family
639,11736,Big Family
640,36568,Big Family
641,21487,Big Family
642,36767,Big Family
643,32726,Big Family
644,18508,Big Family
645,14516,Big Family
646,27520,Big Family
647,38260,Big Family
648,13043,Big Family
649,29392,Big Family
650,2979,Big Family
651,6480,Big Family
652,13348,Big Family
653,16562,Big Family
654,22351,Big Family
655,38548,Big Family
656,17107,Big Family
657,2080,Big Family
658,12744,Big Family
659,16784,Big Family
660,24098,Big Family
661,14171,Big Family
662,27636,Big Family
663,24145,Big Family
664,18634,Big Family
665,32879,Big Family
666,27739,Big Family
667,2060,Big Family
668,7751,Big Family
669,9271,Big Family
670,35792,Big Family
671,30967,Big Family
672,19759,Big Family
673,8866,Big Family
674,5161,Big Family
675,5633,Big Family
676,18713,Big Family
677,31572,Big Family
678,1704,Big Family
679,4529,Big Family
680,35707,Big Family
681,28848,Big Family
682,12668,Big Family
683,13770,Big Family
684,16192,Big Family
685,22914,Big Family
686,157,Big Family
687,35037,Big Family
688,39385,Big Family
689,18435,Big Family
690,2724,Big Family
691,1959,Big Family
692,31394,Big Family
693,39867,Big Family
694,14694,Big Family
695,10356,Big Family
696,6831,Big Family
697,10380,Big Family
698,3296,Big Family
699,2517,Big Family
700,36571,Big Family
701,12768,Big Family
702,39289,Big Family
703,19900,Big Family
704,23925,Big Family
705,17654,Big Family
706,26882,Big Family
707,33284,Big Family
708,32934,Big Family
709,2900,Big Family
710,14071,Big Family
711,33249,Big Family
712,4610,Big Family
713,10927,Big Family
714,18213,Big Family
715,7448,Big Family
716,26286,Big Family
717,10783,Big Family
718,7159,Big Family
719,19351,Big Family
720,11386,Big Family
721,25060,Big Family
722,65,Big Family
723,22323,Big Family
724,22707,Big Family
725,14335,Big Family
726,32635,Big Family
727,10468,Big Family
728,27119,Big Family
729,2945,Big Family
730,23177,Big Family
731,27466,Big Family
732,39977,Big Family
733,24312,Big Family
734,36007,Big Family
735,30944,Big Family
736,5565,Big Family
737,21344,Big Family
738,10561,Big Family
739,2488,Big Family
740,26227,Big Family
741,37550,Big Family
742,37455,Big Family
743,23479,Big Family
744,39361,Big Family
745,8029,Big Family
746,34597,Big Family
747,16667,Big Family
748,5276,Big Family
749,14650,Big Family
750,26364,Big Family
751,18342,Big Family
752,30765,Big Family
753,38,Big Family
754,4592,Big Family
755,20675,Big Family
756,31363,Big Family
757,1722,Big Family
758,34433,Big Family
759,33032,Big Family
760,10944,Big Family
761,23720,Big Family
762,9270,Big Family
763,14863,Big Family
764,35631,Big Family
765,31495,Big Family
766,20238,Big Family
767,18910,Big Family
768,16482,Big Family
769,15947,Big Family
770,29752,Big Family
771,8823,Big Family
772,16321,Big Family
773,25597,Big Family
774,15643,Big Family
775,38681,Big Family
776,15816,Big Family
777,3327,Big Family
778,8436,Big Family
779,34004,Big Family
780,13124,Big Family
781,5309,Big Family
782,24171,Big Family
783,33323,Big Family
784,15872,Big Family
785,32999,Big Family
786,17957,Big Family
787,14601,Big Family
788,32450,Big Family
789,3261,Big Family
790,38616,Big Family
791,12864,Big Family
792,24465,Big Family
793,26627,Big Family
794,30795,Big Family
795,16470,Big Family
796,12980,Big Family
797,34368,Big Family
798,6544,Big Family
799,12329,Big Family
800,37102,Big Family
801,27143,Big Family
802,14573,Big Family
803,31390,Big Family
804,35175,Big Family
805,17917,Big Family
806,33744,Big Family
807,28923,Big Family
808,11790,Big Family
809,19578,Big Family
810,36107,Big Family
811,7227,Big Family
812,17179,Big Family
813,5670,Big Family
814,38627,Big Family
815,38648,Big Family
816,21320,Big Family
817,18212,Big Family
818,22725,Big Family
819,12321,Big Family
820,16731,Big Family
821,7743,Big Family
822,8546,Big Family
823,27612,Big Family
824,6990,Big Family
825,39485,Big Family
826,3874,Big Family
827,9887,Big Family
828,31817,Big Family
829,13213,Big Family
830,26822,Big Family
831,9101,Big Family
832,2653,Big Family
833,19886,Big Family
834,34117,Big Family
835,14368,Big Family
836,38060,Big Family
837,31293,Big Family
838,35316,Big Family
839,33888,Big Family
840,35778,Big Family
841,12813,Big Family
842,37289,Big Family
843,22840,Big Family
844,30984,Big Family
845,10252,Big Family
846,15165,Big Family
847,31725,Big Family
848,33595,Big Family
849,38506,Big Family
850,1586,Big Family
851,25613,Big Family
852,36717,Big Family
853,19025,Big Family
854,21235,Big Family
855,5205,Big Family
856,2226,Big Family
857,25915,Big Family
858,4754,Big Family
859,23791,Big Family
860,4280,Big Family
861,15974,Big Family
862,38652,Big Family
863,12890,Big Family
864,35288,Big Family
865,17747,Big Family
866,14283,Big Family
867,26447,Big Family
868,18579,Big Family
869,25717,Big Family
870,27271,Big Family
871,6042,Big Family
872,19168,Big Family
873,11978,Big Family
874,3361,Big Family
875,23728,Big Family
876,17548,Big Family
877,13599,Big Family
878,1378,Big Family
879,2138,Big Family
880,8213,Big Family
881,23115,Big Family
882,12616,Big Family
883,7338,Big Family
884,35563,Big Family
885,39508,Big Family
886,4142,Big Family
887,734,Big Family
888,30848,Big Family
889,20789,Big Family
890,21834,Big Family
891,18386,Big Family
892,19421,Big Family
893,38326,Big Family
894,22230,Big Family
895,4924,Big Family
896,8936,Big Family
897,14602,Big Family
898,26371,Big Family
899,39651,Big Family
900,37142,Big Family
901,32160,Big Family
902,18951,Big Family
903,1594,Big Family
904,31375,Big Family
905,5463,Big Family
906,38867,Big Family
907,29113,Big Family
908,23532,Big Family
909,10331,Big Family
910,23949,Big Family
911,16091,Big Family
912,1820,Big Family
913,2118,Big Family
914,6013,Big Family
915,2809,Big Family
916,22383,Big Family
917,22876,Big Family
918,26779,Big Family
919,907,Big Family
920,46,Big Family
921,28294,Big Family
922,7956,Big Family
923,38181,Big Family
924,38859,Big Family
925,39919,Big Family
926,23938,Big Family
927,15257,Big Family
928,11596,Big Family
929,24857,Big Family
930,14033,Big Family
931,20765,Big Family
932,17520,Big Family
933,15264,Big Family
934,22771,Big Family
935,28594,Big Family
936,31106,Big Family
937,21528,Big Family
938,784,Big Family
939,23234,Big Family
940,4322,Big Family
941,372,Big Family
942,27658,Big Family
943,35957,Big Family
944,4292,Big Family
945,22570,Big Family
946,13799,Big Family
947,24158,Big Family
948,14396,Big Family
949,38459,Big Family
950,26078,Big Family
951,29591,Big Family
952,3906,Big Family
953,37379,Big Family
954,12102,Big Family
955,36095,Big Family
956,3946,Big Family
957,32592,Big Family
958,18353,Big Family
959,22724,Big Family
960,6692,Big Family
961,25523,Big Family
962,2221,Big Family
963,33601,Big Family
964,15748,Big Family
965,31966,Big Family
966,2700,Big Family
967,12885,Big Family
968,25276,Big Family
969,28405,Big Family
970,29440,Big Family
971,26810,Big Family
972,19573,Big Family
973,21549,Big Family
974,37082,Big Family
975,5193,Big Family
976,15137,Big Family
977,32218,Big Family
978,29367,Big Family
979,32211,Big Family
980,31694,Big Family
981,33372,Big Family
982,4175,Big Family
983,29429,Big Family
984,9301,Big Family
985,32117,Big Family
986,9609,Big Family
987,18134,Big Family
988,33944,Big Family
989,11421,Big Family
990,15610,Big Family
991,36931,Big Family
992,17378,Big Family
993,4087,Big Family
994,2402,Big Family
995,39877,Big Family
996,39760,Big Family
997,28728,Big Family
998,32533,Big Family
999,2257,Big Family
1000,8815,Big Family
1001,9530,Big Family
1002,35390,Big Family
1003,3005,Big Family
1004,25676,Big Family
1005,21034,Big Family
1006,33901,Big Family
1007,36521,Big Family
1008,24589,Big Family
1009,37284,Big Family
1010,32286,Big Family
1011,19083,Big Family
1012,9451,Big Family
1013,9929,Big Family
1014,18794,Big Family
1015,23311,Big Family
1016,14758,Big Family
1017,21626,Big Family
1018,6225,Big Family
1019,29710,Big Family
1020,15323,Big Family
1021,2077,Big Family
1022,27363,Big Family
1023,35879,Big Family
1024,31164,Big Family
1025,1400,Big Family
1026,403,Big Family
1027,17916,Big Family
1028,33783,Big Family
1029,38226,Big Family
1030,28790,Big Family
1031,17484,Big Family
1032,27989,Big Family
1033,14808,Big Family
1034,14416,Big Family
1035,14224,Big Family
1036,18203,Big Family
1037,13336,Big Family
1038,39722,Big Family
1039,34177,Big Family
1040,27485,Big Family
1041,12508,Big Family
1042,19110,Big Family
1043,33371,Big Family
1044,21667,Big Family
1045,23083,Big Family
1046,28325,Big Family
1047,2306,Big Family
1048,5154,Big Family
1049,38444,Big Family
1050,30698,Big Family
1051,19484,Big Family
1052,14003,Big Family
1053,37353,Big Family
1054,32610,Big Family
1055,17432,Big Family
1056,10032,Big Family
1057,30577,Big Family
1058,17509,Big Family
1059,329,Big Family
1060,21471,Big Family
1061,13249,Big Family
1062,39394,Big Family
1063,27763,Big Family
1064,38662,Big Family
1065,22836,Big Family
1066,30113,Big Family
1067,33821,Big Family
1068,12163,Big Family
1069,33392,Big Family
1070,3844,Big Family
1071,8170,Big Family
1072,19185,Big Family
1073,1037,Big Family
1074,16045,Big Family
1075,20058,Big Family
1076,14771,Big Family
1077,4012,Big Family
